Student_ID,First_Name,Last_Name,Gender,Age,Department,Semester,Academic_Year,Financial_Aid,International,Physics,History,Algorithms,Business,Chemistry,Arts,Database,Semester_Average,Attendance_Perc,At_Risk,Languages,Statistics,Biology,Literature,Psychology,Economics,Programming,Mathematics
S10044,Liam,Johnson,Male,18,Economics,1,2022-2023,True,False,84.2,,,81.0,,,,84.6,92.5,False,,86.6,,92.9,,,78.5,
S10044,Liam,Johnson,Male,18,Economics,2,2022-2023,True,False,85.4,,,,,87.2,80.0,82.7,86.1,False,,,84.9,,,84.0,79.9,77.4
S10044,Liam,Johnson,Male,18,Economics,3,2023-2024,True,False,82.9,,,,,87.6,85.2,86.6,100.0,False,79.1,90.0,90.7,,90.6,,,
S10044,Liam,Johnson,Male,18,Economics,4,2023-2024,True,False,85.5,,85.2,,83.8,,88.1,85.4,94.5,False,,,,,83.0,,,86.5
S10045,Olivia,Smith,Female,23,Computer Science,1,2020-2021,True,True,,49.5,,,57.0,44.3,50.9,51.3,87.5,False,,,,,48.4,,,57.6
S10045,Olivia,Smith,Female,23,Computer Science,2,2020-2021,True,True,,55.8,60.3,,,,65.0,58.5,77.0,False,57.1,54.4,,60.4,56.2,,,
S10045,Olivia,Smith,Female,23,Computer Science,3,2021-2022,True,True,,53.2,60.7,52.8,61.5,52.1,64.2,58.0,75.7,False,,,,,,,61.7,
S10045,Olivia,Smith,Female,23,Computer Science,4,2021-2022,True,True,57.2,62.7,64.7,,61.4,,,61.8,69.6,False,,,,,,64.3,62.4,60.1
S10046,Charlotte,Johnson,Female,24,Arts,1,2023-2024,True,True,,,50.7,,48.9,,47.4,49.9,75.1,True,50.1,53.1,49.5,,,,,
S10046,Charlotte,Johnson,Female,24,Arts,2,2023-2024,True,True,40.5,,,,45.7,50.7,,46.2,75.7,True,44.4,,,,,,49.7,
S10046,Charlotte,Johnson,Female,24,Arts,3,2024-2025,True,True,,,,,,51.2,57.9,54.6,71.0,False,,58.1,56.5,,,,,49.4
S10046,Charlotte,Johnson,Female,24,Arts,4,2024-2025,True,True,51.3,55.2,,,,,52.6,50.6,78.7,False,,50.4,48.9,,,,48.5,47.4
S10047,Olivia,Williams,Female,18,Physics,1,2023-2024,False,False,71.5,,,,65.6,,77.2,73.4,77.7,False,72.5,,,,,,70.9,83.0
S10047,Olivia,Williams,Female,18,Physics,2,2023-2024,False,False,,82.1,,,,,75.6,75.8,87.6,False,,70.9,,65.4,,80.3,75.5,81.1
S10047,Olivia,Williams,Female,18,Physics,3,2024-2025,False,False,81.2,,,78.9,,,,79.2,85.9,False,,,78.3,84.3,,,73.5,
S10047,Olivia,Williams,Female,18,Physics,4,2024-2025,False,False,76.1,78.2,86.9,77.5,,,,77.7,79.8,False,73.7,,,,73.9,,,
S10048,Amelia,Hernandez,Male,22,Physics,1,2023-2024,True,False,50.5,52.2,,,,40.1,42.0,45.5,72.4,True,39.8,48.3,,,,,,
S10048,Amelia,Hernandez,Male,22,Physics,2,2023-2024,True,False,40.1,,,46.8,,53.9,40.7,45.9,76.9,True,44.6,,,,,49.6,,
S10048,Amelia,Hernandez,Male,22,Physics,3,2024-2025,True,False,,39.3,43.3,53.2,,43.8,,44.1,67.2,True,39.7,,,,,,,45.4
S10048,Amelia,Hernandez,Male,22,Physics,4,2024-2025,True,False,,,,38.2,,49.1,,40.9,71.7,True,,44.0,,,37.9,39.8,,36.4
S10049,Emma,Davis,Male,21,Engineering,1,2020-2021,False,True,,86.3,74.2,,,,84.9,81.9,86.9,False,,88.8,79.7,,,,77.5,
S10049,Emma,Davis,Male,21,Engineering,2,2020-2021,False,True,,84.1,,83.6,,,,85.3,88.4,False,,87.9,,,85.9,78.1,,92.1
S10049,Emma,Davis,Male,21,Engineering,3,2021-2022,False,True,86.6,,84.0,,82.6,,,85.2,86.3,False,,,,83.8,,88.9,,
S10049,Emma,Davis,Male,21,Engineering,4,2021-2022,False,True,,,91.6,,,,76.1,78.4,87.0,False,75.8,,71.5,,,77.1,,
S10050,Noah,Smith,Male,24,Economics,1,2020-2021,True,False,,,65.3,62.9,,65.2,60.8,65.0,78.1,False,,67.8,,,,68.1,,
S10050,Noah,Smith,Male,24,Economics,2,2020-2021,True,False,67.4,69.6,,71.8,,,66.2,68.4,80.3,False,,,,,,67.1,,
S10050,Noah,Smith,Male,24,Economics,3,2021-2022,True,False,60.5,,,,,,,62.3,85.6,False,65.7,61.1,,,57.3,,66.7,
S10050,Noah,Smith,Male,24,Economics,4,2021-2022,True,False,,,65.0,,,,,68.3,70.6,False,66.6,,63.9,65.3,72.3,,76.8,
S10051,William,Hernandez,Female,23,Computer Science,1,2018-2019,False,True,,70.0,84.5,82.6,,,,77.5,82.7,False,,,75.5,,78.1,,76.9,75.1
S10051,William,Hernandez,Female,23,Computer Science,2,2018-2019,False,True,,,75.9,82.9,,,83.9,80.8,85.3,False,79.8,,79.1,,73.9,,90.2,
S10051,William,Hernandez,Female,23,Computer Science,3,2019-2020,False,True,79.7,,,73.7,77.7,75.5,,76.8,89.9,False,,77.0,,,80.9,73.2,,
S10051,William,Hernandez,Female,23,Computer Science,4,2019-2020,False,True,,,,,,,,80.5,79.6,False,,76.5,79.5,76.4,83.1,,,87.0
S10052,Oliver,Jones,Male,19,Arts,1,2021-2022,False,False,,,,,30.4,,35.2,39.8,74.2,True,,38.9,,48.3,,50.8,,35.2
S10052,Oliver,Jones,Male,19,Arts,2,2021-2022,False,False,,47.1,48.3,,,41.0,,45.7,70.4,True,44.0,,48.0,,,,,
S10052,Oliver,Jones,Male,19,Arts,3,2022-2023,False,False,35.7,45.5,33.9,35.2,38.0,,37.1,38.9,66.9,True,,,,46.8,,,,
S10052,Oliver,Jones,Male,19,Arts,4,2022-2023,False,False,,49.4,,,37.0,,34.4,36.4,66.1,True,,,28.7,,,32.3,,
S10053,Sophia,Martinez,Male,24,Arts,1,2019-2020,False,True,,,,71.8,,65.7,65.5,67.2,77.7,False,,,,61.5,,68.7,,70.1
S10053,Sophia,Martinez,Male,24,Arts,2,2019-2020,False,True,,76.0,,,,,68.0,64.8,79.5,False,,,,61.8,70.3,60.7,57.0,60.1
S10053,Sophia,Martinez,Male,24,Arts,3,2020-2021,False,True,,64.2,,,53.7,,61.8,59.7,81.4,False,,64.2,,,,,,54.6
S10053,Sophia,Martinez,Male,24,Arts,4,2020-2021,False,True,,60.7,,,,,,60.5,87.1,False,,,62.4,,48.2,59.9,71.4,
S10054,Elijah,Miller,Male,21,Economics,1,2021-2022,True,False,57.1,,,,,,,60.1,83.7,False,,64.0,61.7,,62.5,55.2,,
S10054,Elijah,Miller,Male,21,Economics,2,2021-2022,True,False,,,,,,55.8,59.1,57.9,79.4,False,,,59.6,56.0,,,59.0,
S10054,Elijah,Miller,Male,21,Economics,3,2022-2023,True,False,,58.8,64.7,,67.6,,,61.4,73.8,False,,,,,,,60.0,56.1
S10054,Elijah,Miller,Male,21,Economics,4,2022-2023,True,False,48.0,,,,64.6,,58.7,59.7,69.8,False,,,,62.7,,63.8,60.5,
S10055,Oliver,Garcia,Male,22,Business,1,2020-2021,False,False,,,50.6,,61.3,58.8,,56.3,76.0,False,59.7,,,,,,51.1,
S10055,Oliver,Garcia,Male,22,Business,2,2020-2021,False,False,63.2,,52.3,53.7,,,53.3,56.2,76.5,False,,,49.3,,,63.1,,58.4
S10055,Oliver,Garcia,Male,22,Business,3,2021-2022,False,False,60.8,,,58.2,,,52.0,56.7,61.6,False,,59.5,55.5,,,57.8,,53.2
S10055,Oliver,Garcia,Male,22,Business,4,2021-2022,False,False,,,,52.3,67.7,,,57.9,76.3,False,59.5,,,61.9,60.5,,45.5,
S10056,Sophia,Lopez,Female,20,Chemistry,1,2021-2022,False,True,,49.9,49.1,,59.2,,,51.6,68.9,False,51.4,,,,,,,48.3
S10056,Sophia,Lopez,Female,20,Chemistry,2,2021-2022,False,True,,,,53.9,,,,52.9,73.3,False,60.4,44.5,,52.9,50.8,51.0,,56.7
S10056,Sophia,Lopez,Female,20,Chemistry,3,2022-2023,False,True,68.2,,58.0,,53.8,50.1,52.8,54.7,66.4,False,,,,,,,51.4,48.5
S10056,Sophia,Lopez,Female,20,Chemistry,4,2022-2023,False,True,,,,,,56.9,61.6,55.0,80.0,False,,48.9,57.7,,,,,50.0
S10057,Oliver,Martinez,Female,24,Business,1,2018-2019,False,False,,,65.2,63.7,,62.7,69.3,67.0,76.2,False,72.1,71.2,,,,64.9,,
S10057,Oliver,Martinez,Female,24,Business,2,2018-2019,False,False,69.0,,,,67.0,,61.6,69.8,80.6,False,,74.0,,,,77.2,,
S10057,Oliver,Martinez,Female,24,Business,3,2019-2020,False,False,,,,,,69.1,66.0,67.5,86.9,False,,,61.6,71.8,,,69.2,
S10057,Oliver,Martinez,Female,24,Business,4,2019-2020,False,False,67.9,65.2,68.5,79.9,,,,69.3,81.8,False,69.8,68.6,,,,,65.4,
S10058,Noah,Miller,Female,25,Engineering,1,2021-2022,True,False,,93.7,,,,,,87.2,88.4,False,,87.4,,77.4,,82.9,,94.5
S10058,Noah,Miller,Female,25,Engineering,2,2021-2022,True,False,83.0,85.4,,,,,,88.6,94.2,False,,87.8,,,94.4,,92.2,
S10058,Noah,Miller,Female,25,Engineering,3,2022-2023,True,False,,,,86.8,,96.0,86.0,87.7,89.9,False,,86.1,,,,,83.4,
S10058,Noah,Miller,Female,25,Engineering,4,2022-2023,True,False,,95.6,87.8,,,,93.0,91.0,87.0,False,,90.0,85.8,,,,94.0,
S10059,Amelia,Lopez,Male,19,Biology,1,2022-2023,False,True,68.8,,,69.2,66.5,,,68.0,79.0,False,65.4,,73.7,70.7,61.9,,,
S10059,Amelia,Lopez,Male,19,Biology,2,2022-2023,False,True,62.8,,,64.4,68.4,61.0,,67.7,84.0,False,,72.1,,,77.5,,,
S10059,Amelia,Lopez,Male,19,Biology,3,2023-2024,False,True,,69.5,,,70.9,,,70.5,83.4,False,73.3,70.2,,,,68.7,,
S10059,Amelia,Lopez,Male,19,Biology,4,2023-2024,False,True,,,71.1,,77.3,,67.1,69.7,80.8,False,,,73.3,66.6,,,,62.9
S10060,Amelia,Brown,Female,21,Chemistry,1,2019-2020,True,True,,30.2,37.1,32.5,,,,34.1,61.8,True,,,,,34.6,33.9,36.5,
S10060,Amelia,Brown,Female,21,Chemistry,2,2019-2020,True,True,,,,31.6,,,38.3,33.8,68.0,True,,36.0,36.6,,30.2,,35.5,28.2
S10060,Amelia,Brown,Female,21,Chemistry,3,2020-2021,True,True,31.2,31.8,,,32.8,,,34.5,62.4,True,,,,,34.7,42.1,,
S10060,Amelia,Brown,Female,21,Chemistry,4,2020-2021,True,True,32.4,,,41.5,,24.8,,32.6,63.1,True,,27.6,36.9,,37.7,,,27.6
S10061,Noah,Davis,Male,25,Psychology,1,2023-2024,True,False,,,,75.1,,,70.4,71.2,83.1,False,,64.6,,,71.8,,,74.1
S10061,Noah,Davis,Male,25,Psychology,2,2023-2024,True,False,,,,,,71.8,72.6,68.1,81.4,False,66.0,,60.1,76.1,74.3,,55.7,
S10061,Noah,Davis,Male,25,Psychology,3,2024-2025,True,False,,,75.8,77.5,,,,72.6,80.9,False,69.6,61.2,,73.0,74.0,,77.3,
S10061,Noah,Davis,Male,25,Psychology,4,2024-2025,True,False,,80.1,,,,,69.9,71.1,82.3,False,,72.0,,,,68.4,,65.0
S10062,James,Miller,Male,20,Computer Science,1,2018-2019,False,True,90.3,,,,,,,87.3,92.0,False,,86.3,86.3,,82.8,,90.7,
S10062,James,Miller,Male,20,Computer Science,2,2018-2019,False,True,82.6,83.1,,,,90.5,,88.5,85.3,False,,,89.7,,93.9,88.0,91.7,
S10062,James,Miller,Male,20,Computer Science,3,2019-2020,False,True,81.5,,96.5,89.3,,90.1,,90.7,96.3,False,,97.6,,87.1,,92.5,,
S10062,James,Miller,Male,20,Computer Science,4,2019-2020,False,True,97.0,,,87.9,,87.6,,91.0,93.4,False,90.0,,,,,,,92.7
S10063,Olivia,Lopez,Female,18,Business,1,2019-2020,True,False,,,,87.0,,91.1,,91.1,86.9,False,86.7,,85.6,97.2,,,96.0,94.3
S10063,Olivia,Lopez,Female,18,Business,2,2019-2020,True,False,100.0,,,99.1,99.1,,,97.2,93.5,False,95.4,,92.2,,,,,
S10063,Olivia,Lopez,Female,18,Business,3,2020-2021,True,False,,,,,,,91.0,89.7,94.2,False,89.7,,83.9,,,93.6,90.2,
S10063,Olivia,Lopez,Female,18,Business,4,2020-2021,True,False,91.4,,,95.0,89.2,,,93.6,100.0,False,,,,95.5,93.5,,,96.8
S10064,Olivia,Davis,Female,25,Arts,1,2023-2024,False,False,,70.2,,69.5,,,,68.5,76.8,False,,68.3,64.8,69.9,,,,
S10064,Olivia,Davis,Female,25,Arts,2,2023-2024,False,False,64.6,,63.7,59.0,55.3,,,62.6,77.1,False,,,64.1,,65.3,,66.5,
S10064,Olivia,Davis,Female,25,Arts,3,2024-2025,False,False,60.4,,,,71.0,,,64.3,84.7,False,,59.6,,,65.5,,65.2,
S10064,Olivia,Davis,Female,25,Arts,4,2024-2025,False,False,,,73.6,,,58.8,,65.9,86.8,False,69.3,61.4,,,66.9,61.5,69.7,
S10065,Olivia,Lopez,Female,25,Biology,1,2019-2020,False,False,,,61.8,63.8,66.4,63.9,,64.5,70.0,False,,,,,66.5,,,
S10065,Olivia,Lopez,Female,25,Biology,2,2019-2020,False,False,,54.1,,,,,,63.2,76.7,False,,,,69.0,57.0,67.6,,68.1
S10065,Olivia,Lopez,Female,25,Biology,3,2020-2021,False,False,69.4,,,69.0,66.3,60.9,,64.0,75.9,False,,,,,,56.9,,61.4
S10065,Olivia,Lopez,Female,25,Biology,4,2020-2021,False,False,70.5,58.4,61.4,,,,54.0,61.1,78.6,False,,,56.3,67.3,,,59.5,
S10066,Charlotte,Brown,Female,25,Mathematics,1,2023-2024,False,True,,68.9,66.5,,,68.8,,68.6,79.8,False,,71.6,64.9,,71.0,,,
S10066,Charlotte,Brown,Female,25,Mathematics,2,2023-2024,False,True,,67.6,71.7,,68.4,,67.1,70.0,80.5,False,,76.9,,,,,68.5,
S10066,Charlotte,Brown,Female,25,Mathematics,3,2024-2025,False,True,70.8,,61.0,71.1,,74.8,72.4,69.4,76.3,False,,,,67.2,,,,68.4
S10066,Charlotte,Brown,Female,25,Mathematics,4,2024-2025,False,True,,77.6,,62.9,69.6,,,72.5,84.5,False,,,80.1,,,,,72.1
S10067,Ava,Garcia,Female,19,Physics,1,2019-2020,True,False,36.3,29.5,,,,37.0,43.1,36.6,61.8,True,,,36.7,,,38.5,,35.4
S10067,Ava,Garcia,Female,19,Physics,2,2019-2020,True,False,,40.6,,,49.8,34.8,,38.0,72.7,True,,,,,26.7,38.0,,
S10067,Ava,Garcia,Female,19,Physics,3,2020-2021,True,False,38.9,,,33.2,37.1,,,40.7,68.5,True,,31.9,,49.2,52.6,,,41.9
S10067,Ava,Garcia,Female,19,Physics,4,2020-2021,True,False,,,39.9,,,40.9,,40.9,68.5,True,37.4,,,,,,41.7,44.8
S10068,Elijah,Williams,Male,19,Psychology,1,2021-2022,False,False,59.0,,62.4,64.9,,57.4,,60.6,68.3,False,,,,,61.1,,59.1,
S10068,Elijah,Williams,Male,19,Psychology,2,2021-2022,False,False,56.0,,54.7,,,66.1,,60.3,82.4,False,,48.6,56.3,,74.9,,,65.6
S10068,Elijah,Williams,Male,19,Psychology,3,2022-2023,False,False,,62.5,,,,61.9,59.0,61.1,77.6,False,,,62.0,,60.7,60.4,,
S10068,Elijah,Williams,Male,19,Psychology,4,2022-2023,False,False,58.3,58.3,64.9,,,62.5,62.2,58.5,78.1,False,,44.6,,,,,58.5,
S10069,Sophia,Smith,Male,24,Psychology,1,2022-2023,True,False,63.8,73.2,69.7,,72.4,,,69.0,76.5,False,,,65.7,,,,,
S10069,Sophia,Smith,Male,24,Psychology,2,2022-2023,True,False,72.4,70.2,71.2,,71.9,,,68.7,78.1,False,,60.7,70.2,,64.5,,,
S10069,Sophia,Smith,Male,24,Psychology,3,2023-2024,True,False,,73.6,,,,,71.4,71.2,86.7,False,71.2,69.8,,69.4,,,,71.6
S10069,Sophia,Smith,Male,24,Psychology,4,2023-2024,True,False,,63.9,63.7,,,63.2,64.2,65.2,79.8,False,,,67.5,,66.8,,66.9,
S10070,James,Smith,Female,22,Psychology,1,2021-2022,True,False,,42.2,43.6,,,,,38.4,63.1,True,,,30.9,,,38.9,40.0,34.8
S10070,James,Smith,Female,22,Psychology,2,2021-2022,True,False,,,37.9,34.2,,,,37.6,56.9,True,43.0,,,35.1,,,,37.6
S10070,James,Smith,Female,22,Psychology,3,2022-2023,True,False,45.7,42.1,,32.7,,,39.2,40.0,60.4,True,,,40.3,,,,,
S10070,James,Smith,Female,22,Psychology,4,2022-2023,True,False,47.9,,39.9,,,,36.4,38.8,71.0,True,,45.1,,23.8,39.8,,,
S10071,Noah,Jones,Female,25,Computer Science,1,2021-2022,False,False,54.9,54.3,54.8,,,52.2,,57.1,64.8,False,,,,,,66.1,62.6,54.7
S10071,Noah,Jones,Female,25,Computer Science,2,2021-2022,False,False,58.7,,56.1,49.0,53.9,49.6,,53.0,74.0,False,,,,,50.5,,,
S10071,Noah,Jones,Female,25,Computer Science,3,2022-2023,False,False,,,,53.8,,,57.2,55.6,71.1,False,,,54.6,49.5,,,63.0,
S10071,Noah,Jones,Female,25,Computer Science,4,2022-2023,False,False,,,,52.2,,,,52.5,76.1,False,50.5,59.0,47.9,,53.1,,,
S10072,Elijah,Williams,Female,20,Arts,1,2022-2023,True,False,,,,,70.9,,,70.8,70.1,False,,71.6,68.9,77.9,,69.1,,66.7
S10072,Elijah,Williams,Female,20,Arts,2,2022-2023,True,False,75.8,,74.4,70.0,,,,73.5,79.2,False,70.6,,68.9,80.7,,,,74.2
S10072,Elijah,Williams,Female,20,Arts,3,2023-2024,True,False,,,,67.4,,75.6,68.0,71.3,82.3,False,72.7,,,72.9,,,,
S10072,Elijah,Williams,Female,20,Arts,4,2023-2024,True,False,,71.1,72.6,,62.4,,68.9,66.8,80.0,False,,,66.9,62.1,,,63.5,
S10073,Oliver,Martinez,Male,19,Psychology,1,2019-2020,False,True,,,,86.3,89.9,87.8,,85.8,89.5,False,79.0,,,,,,86.2,
S10073,Oliver,Martinez,Male,19,Psychology,2,2019-2020,False,True,,,,,,,,83.3,85.5,False,86.6,,76.9,,88.0,79.3,88.8,80.2
S10073,Oliver,Martinez,Male,19,Psychology,3,2020-2021,False,True,87.9,,,,92.9,83.0,90.3,85.8,87.1,False,78.7,,,,,87.7,80.2,
S10073,Oliver,Martinez,Male,19,Psychology,4,2020-2021,False,True,79.7,84.9,,,,,82.1,83.8,88.7,False,,83.9,,88.4,,,,
S10074,Emma,Jones,Female,23,Chemistry,1,2021-2022,False,False,,49.7,,,,,,51.1,71.5,False,37.9,,54.6,,,,50.6,62.7
S10074,Emma,Jones,Female,23,Chemistry,2,2021-2022,False,False,,,,53.4,44.8,,,51.9,76.4,False,50.8,,,,56.3,54.3,,
S10074,Emma,Jones,Female,23,Chemistry,3,2022-2023,False,False,,52.9,,,,,,51.3,73.4,False,48.9,,47.8,,53.6,54.0,50.8,
S10074,Emma,Jones,Female,23,Chemistry,4,2022-2023,False,False,,,,51.5,,58.4,51.6,50.3,71.7,False,,50.9,51.9,,44.5,,,43.3
S10075,Amelia,Miller,Female,24,Biology,1,2018-2019,False,True,,78.5,,,78.7,85.9,,82.4,99.2,False,,,,86.2,,,82.6,
S10075,Amelia,Miller,Female,24,Biology,2,2018-2019,False,True,,93.2,,,80.4,87.9,85.2,86.0,93.7,False,,86.9,,,83.7,,,84.9
S10075,Amelia,Miller,Female,24,Biology,3,2019-2020,False,True,88.0,,94.7,,,81.7,,87.9,86.8,False,92.4,,89.2,,,81.2,,
S10075,Amelia,Miller,Female,24,Biology,4,2019-2020,False,True,,89.1,,87.5,86.4,,85.1,86.6,86.7,False,,,85.6,,,,80.5,91.7
S10076,Elijah,Rodriguez,Male,23,Chemistry,1,2023-2024,True,True,,,,98.4,89.4,,,96.2,95.3,False,,97.5,,100.0,,,95.7,96.5
S10076,Elijah,Rodriguez,Male,23,Chemistry,2,2023-2024,True,True,,,,100.0,100.0,90.3,,94.7,99.2,False,95.3,,,,96.1,,86.4,
S10076,Elijah,Rodriguez,Male,23,Chemistry,3,2024-2025,True,True,,94.1,100.0,,,,90.6,95.4,98.4,False,,,98.4,,99.8,,89.5,
S10076,Elijah,Rodriguez,Male,23,Chemistry,4,2024-2025,True,True,,100.0,,,100.0,,91.0,97.0,91.4,False,,96.5,,94.2,,97.5,,99.9
S10077,Amelia,Smith,Male,21,Computer Science,1,2022-2023,True,True,,,,,67.1,80.8,78.3,74.6,87.2,False,,71.8,75.1,,,,,
S10077,Amelia,Smith,Male,21,Computer Science,2,2022-2023,True,True,,,78.8,,,,80.4,77.5,83.3,False,,71.8,,84.6,78.5,71.9,76.7,
S10077,Amelia,Smith,Male,21,Computer Science,3,2023-2024,True,True,,73.0,78.9,,,78.6,,76.7,92.0,False,,,81.4,,,,76.6,71.6
S10077,Amelia,Smith,Male,21,Computer Science,4,2023-2024,True,True,,80.6,,,,,,74.2,75.4,False,66.3,,72.2,,72.6,,,79.5
S10078,Olivia,Davis,Male,21,Engineering,1,2023-2024,False,False,72.3,,,78.5,,,76.4,77.4,87.2,False,,,,73.6,,81.8,,82.0
S10078,Olivia,Davis,Male,21,Engineering,2,2023-2024,False,False,,81.3,,70.6,,,,79.9,80.0,False,88.3,,86.5,,73.9,,,78.9
S10078,Olivia,Davis,Male,21,Engineering,3,2024-2025,False,False,,71.1,,,72.1,,,77.9,88.5,False,83.0,85.9,77.8,,,,77.4,78.3
S10078,Olivia,Davis,Male,21,Engineering,4,2024-2025,False,False,,,,,,82.8,79.4,76.9,88.7,False,,,,80.6,65.4,,,76.3
S10079,Olivia,Martinez,Male,20,Biology,1,2018-2019,True,False,,79.9,,,88.6,,,84.2,89.7,False,86.8,82.7,,,,,91.2,76.3
S10079,Olivia,Martinez,Male,20,Biology,2,2018-2019,True,False,,,,,,79.8,79.8,83.6,84.4,False,,88.6,85.4,81.9,,87.0,82.8,
S10079,Olivia,Martinez,Male,20,Biology,3,2019-2020,True,False,,91.2,88.6,,,76.6,,85.1,85.2,False,,,,87.5,,,,81.8
S10079,Olivia,Martinez,Male,20,Biology,4,2019-2020,True,False,,89.2,,,84.0,,,87.4,95.0,False,,87.5,93.9,,82.9,92.3,82.2,
S10080,Oliver,Hernandez,Female,24,Chemistry,1,2018-2019,True,True,70.3,,,63.6,74.7,,70.9,68.8,73.8,False,,69.8,,,63.5,,,
S10080,Oliver,Hernandez,Female,24,Chemistry,2,2018-2019,True,True,,,62.7,,,72.9,70.7,71.7,80.4,False,65.8,,68.9,,,,83.2,77.7
S10080,Oliver,Hernandez,Female,24,Chemistry,3,2019-2020,True,True,,,,,,76.7,70.2,70.7,84.7,False,70.4,,,,72.1,68.8,,66.1
S10080,Oliver,Hernandez,Female,24,Chemistry,4,2019-2020,True,True,64.9,,69.8,,,,71.9,67.2,85.2,False,,,69.9,,62.2,64.6,,
S10081,Elijah,Jones,Male,18,Economics,1,2022-2023,False,False,69.0,79.3,,65.5,,,74.3,71.8,86.5,False,,,,,,,,70.9
S10081,Elijah,Jones,Male,18,Economics,2,2022-2023,False,False,,,,69.2,75.2,,,70.6,85.9,False,,,69.5,75.4,,,70.6,63.4
S10081,Elijah,Jones,Male,18,Economics,3,2023-2024,False,False,,,,74.5,67.7,,,71.8,85.4,False,71.2,,73.5,,73.1,,,71.0
S10081,Elijah,Jones,Male,18,Economics,4,2023-2024,False,False,74.4,,66.7,,68.3,,,69.1,81.0,False,60.2,,76.5,,,,68.6,
S10082,Liam,Rodriguez,Female,18,Psychology,1,2021-2022,True,False,,,83.3,,80.2,,,82.9,79.6,False,82.7,85.1,75.2,,,88.1,,85.4
S10082,Liam,Rodriguez,Female,18,Psychology,2,2021-2022,True,False,,78.9,,84.0,76.9,74.4,,79.5,96.2,False,87.6,,75.2,,,,,
S10082,Liam,Rodriguez,Female,18,Psychology,3,2022-2023,True,False,88.2,76.4,81.2,73.5,79.3,,,80.1,91.0,False,,,,,79.3,82.8,,
S10082,Liam,Rodriguez,Female,18,Psychology,4,2022-2023,True,False,,,80.2,,,79.9,,82.5,89.8,False,87.6,75.4,,,89.2,,,
S10083,William,Hernandez,Female,20,Psychology,1,2019-2020,False,False,50.0,52.0,,,45.5,,46.5,48.9,68.0,True,50.4,49.1,,,,,,
S10083,William,Hernandez,Female,20,Psychology,2,2019-2020,False,False,,,41.0,47.0,54.7,,,47.8,72.2,True,,,,,42.8,,55.4,45.6
S10083,William,Hernandez,Female,20,Psychology,3,2020-2021,False,False,,,,45.6,43.0,50.6,45.2,47.6,69.9,True,,51.3,51.1,,,,46.6,
S10083,William,Hernandez,Female,20,Psychology,4,2020-2021,False,False,,43.7,48.9,58.6,,,,52.5,76.7,False,,56.9,54.4,,,,,
S10084,James,Miller,Female,23,Chemistry,1,2018-2019,False,False,,42.8,,,43.8,53.5,,49.9,73.4,True,49.7,,,,52.5,51.1,,56.1
S10084,James,Miller,Female,23,Chemistry,2,2018-2019,False,False,41.7,50.3,,,,,,49.4,71.5,True,47.2,,,,,54.2,53.6,
S10084,James,Miller,Female,23,Chemistry,3,2019-2020,False,False,40.7,,,,,,54.0,49.0,70.0,True,,51.2,48.1,,,50.9,,
S10084,James,Miller,Female,23,Chemistry,4,2019-2020,False,False,,,,46.5,49.5,,48.3,47.7,71.0,True,47.5,,43.3,,51.2,,,
S10085,Noah,Davis,Female,23,Computer Science,1,2021-2022,False,True,75.1,,,,86.0,70.8,85.7,78.5,83.6,False,69.2,,,84.1,,,,
S10085,Noah,Davis,Female,23,Computer Science,2,2021-2022,False,True,79.5,,79.5,,,,,76.6,86.2,False,,79.3,73.4,73.8,76.8,,,74.1
S10085,Noah,Davis,Female,23,Computer Science,3,2022-2023,False,True,82.2,,,,79.9,81.2,,80.9,89.2,False,75.2,75.8,,,,,91.2,
S10085,Noah,Davis,Female,23,Computer Science,4,2022-2023,False,True,,83.8,,,83.9,,,81.0,83.4,False,,73.3,,79.9,81.9,,,83.2
S10086,James,Brown,Female,22,Economics,1,2020-2021,False,True,63.3,76.2,57.5,,,60.4,,65.8,81.2,False,,69.7,,,67.8,,,
S10086,James,Brown,Female,22,Economics,2,2020-2021,False,True,,71.6,,68.0,57.7,,,65.7,76.7,False,67.8,,,,63.2,,,
S10086,James,Brown,Female,22,Economics,3,2021-2022,False,True,74.3,73.0,,,,,61.6,66.8,79.5,False,,,,,62.4,,60.5,68.7
S10086,James,Brown,Female,22,Economics,4,2021-2022,False,True,60.9,54.8,,64.5,,,,63.0,73.4,False,,71.6,61.9,,,,64.3,
S10087,Isabella,Brown,Male,21,Psychology,1,2021-2022,True,False,,,,77.8,80.9,,,80.3,91.9,False,82.1,,,83.1,77.8,,,
S10087,Isabella,Brown,Male,21,Psychology,2,2021-2022,True,False,,93.9,77.5,,,76.1,73.8,79.3,93.3,False,75.1,,,,,,,
S10087,Isabella,Brown,Male,21,Psychology,3,2022-2023,True,False,,,81.9,,81.6,,72.6,78.1,88.7,False,,72.4,77.9,,81.9,,,78.6
S10087,Isabella,Brown,Male,21,Psychology,4,2022-2023,True,False,,,,,,79.6,74.9,76.1,100.0,False,,68.1,,,,78.0,,80.1
S10088,Charlotte,Lopez,Female,25,Computer Science,1,2018-2019,False,True,69.4,73.1,,,74.0,75.6,,73.1,93.3,False,,,,,73.4,,,
S10088,Charlotte,Lopez,Female,25,Computer Science,2,2018-2019,False,True,,74.1,,67.1,,69.6,,70.6,81.9,False,66.1,,,,,,72.1,74.5
